0.178399998	9.18E-06
0.178599998	9.19E-06
0.178799998	9.19E-06
0.178999998	9.20E-06
0.179199998	9.20E-06
0.179399998	9.20E-06
0.179599998	9.21E-06
0.179799998	9.21E-06
0.179999998	9.22E-06
0.180199998	9.22E-06
0.180399998	9.22E-06
0.180599998	9.23E-06
0.180799998	9.23E-06
0.180999998	9.24E-06
0.181199998	9.24E-06
0.181399998	9.24E-06
0.181599998	9.25E-06
0.181799998	9.25E-06
0.181999998	9.25E-06
0.182199998	9.26E-06
0.182399998	9.26E-06
0.182599998	9.27E-06
0.182799998	9.27E-06
0.182999998	9.27E-06
0.183199998	9.28E-06
0.183399998	9.28E-06
0.183599998	9.29E-06
0.183799998	9.29E-06
0.183999998	9.29E-06
0.184199998	9.30E-06
0.184399998	9.30E-06
0.184599998	9.30E-06
0.184799998	9.31E-06
0.184999998	9.31E-06
0.185199998	9.32E-06
0.185399998	9.32E-06
0.185599998	9.32E-06
0.185799998	9.33E-06
0.185999998	9.33E-06
0.186199998	9.34E-06
0.186399998	9.34E-06
0.186599998	9.34E-06
0.186799998	9.35E-06
0.186999998	9.35E-06
0.187199998	9.36E-06
0.187399998	9.36E-06
0.187599998	9.36E-06
0.187799998	9.37E-06
0.187999998	9.37E-06
0.188199998	9.37E-06
0.188399998	9.38E-06
0.188599998	9.38E-06
0.188799998	9.39E-06
0.188999998	9.39E-06
0.189199998	9.39E-06
0.189399998	9.40E-06
0.189599998	9.40E-06
0.189799998	9.40E-06
0.189999998	9.41E-06
0.190199998	9.41E-06
0.190399998	9.42E-06
0.190599998	9.42E-06
0.190799998	9.42E-06
0.190999998	9.43E-06
0.191199998	9.43E-06
0.191399998	9.44E-06
0.191599998	9.44E-06
0.191799998	9.44E-06
0.191999998	9.45E-06
0.192199998	9.45E-06
0.192399998	9.45E-06
0.192599998	9.46E-06
0.192799998	9.46E-06
0.192999998	9.47E-06
0.193199998	9.47E-06
0.193399998	9.47E-06
0.193599998	9.48E-06
0.193799998	9.48E-06
0.193999998	9.48E-06
0.194199998	9.49E-06
0.194399998	9.49E-06
0.194599998	9.50E-06
0.194799998	9.50E-06
0.194999998	9.50E-06
0.195199998	9.51E-06
0.195399998	9.51E-06
0.195599998	9.52E-06
0.195799998	9.52E-06
0.195999998	9.52E-06
0.196199998	9.53E-06
0.196399998	9.53E-06
0.196599998	9.53E-06
0.196799998	9.54E-06
0.196999998	9.54E-06
0.197199998	9.54E-06
0.197399998	9.55E-06
0.197599998	9.55E-06
0.197799998	9.56E-06
0.197999998	9.56E-06
0.198199998	9.56E-06
0.198399998	9.57E-06
0.198599998	9.57E-06
0.198799998	9.57E-06
0.198999998	9.58E-06
0.199199998	9.58E-06
0.199399998	9.59E-06
0.199599998	9.59E-06
0.199799998	9.59E-06
0.200399998	9.60E-06
0.208399997	9.75E-06
0.216399997	9.89E-06
0.224399997	1.00E-05
0.232399997	1.02E-05
0.240399997	1.03E-05
0.248399997	1.05E-05
0.256399997	1.06E-05
0.264399997	1.07E-05
0.272399997	1.08E-05
0.280399997	1.10E-05
0.288399996	1.11E-05
0.296399996	1.12E-05
0.304399996	1.14E-05
0.312399996	1.15E-05
0.320399996	1.16E-05
0.328399996	1.17E-05
0.336399996	1.18E-05
